,logpred
17178348,4.666643861144925
11243074,4.68084211286387
15632125,4.204371185838498
16778186,4.2429083614226055
19528363,4.530402454213241
829083,5.023047479709062
6827217,5.042480866476115
14029798,4.733083389957188
12755553,4.9827507645656794
14014239,4.565499204870826
17812823,4.634148484319754
1683808,4.235213451684791
2008441,4.608535844135904
10527707,4.225091034700969
6044620,5.260716561841248
16284824,5.166771730788124
16189705,5.155075585910531
7998127,4.560371643103108
13995107,5.021658505596984
1304808,4.686089571262691
17576489,4.002031644497827
14522961,5.110994397804317
172870,4.744315508325413
12137477,5.723399005055745
16498335,5.979321605206787
4039789,4.044277425952434
15830338,4.241776795884551
18841599,4.675010626588868
10095611,5.6646572123896135
13062471,6.026989635156366
14372664,4.967041341632886
5145999,5.900623421138339
20905187,4.522745955052846
20783815,4.312099988465205
9838419,4.825343572241014
2879843,5.293607323783544
20356181,5.218475236900515
15884259,4.673173949295231
8370508,5.4101910493558805
13566201,4.703468355639817
15718412,4.128319911681922
8439030,5.51752367046391
17561224,4.754237641928182
18492585,4.234817830472226
190170,5.005448925819329
18541736,4.38838104354588
13998208,5.0483857041457245
19502013,5.055553114413378
20674126,4.921111210512325
20393477,4.773357219582516
17106705,4.7116162883427934
15873227,4.957788415503616
15249986,4.156114192525127
19049166,4.333522140940535
16637180,5.1630637033931635
4594620,4.901356350385671
14389726,5.366101378791836
19449463,6.922433737213492
746430,6.3607341578836145
2197283,4.20142436177805
6044839,4.6157895527502815
7380142,4.360461047190515
12021858,4.764359252825378
19830169,4.813190748562691
5931103,4.539190774348518
5315798,4.473250517553423
11733256,3.928204585174649
20759291,5.014231194033571
15754561,5.165710979698929
18447199,4.783820038064277
17237411,5.161212274108913
20833393,5.554069705099172
16530447,4.266429055119764
5956649,4.124456807448739
21175803,4.3703179083537345
258284,5.462593772366572
4111549,5.266546665159457
19818393,5.161674245207738
18214511,6.237331208550009
14072546,3.8406839605205056
2949790,4.47492957312168
20755969,5.0983834495448495
19385595,4.051824229690185
16456120,5.129368384285287
13355213,4.456570243258433
14606369,4.895561160931984
15504162,4.139095233803201
3209866,4.792992246747477
11753760,4.543015315227187
16308925,3.511922981378891
11171264,4.578935796616696
11874525,4.876434969628191
8117490,3.899335393328019
12987348,4.072857551817543
10992907,5.248572722026264
5934904,4.088130696812585
17154856,5.278073413958265
20033157,5.548766772050729
14673975,5.609255464553326
3056451,4.879354453282866
12741471,5.096022502113306
45936,4.729098061707104
9095977,5.010365404497881
10076477,5.482021899976538
13513389,5.078155588120451
15380469,4.115781115035693
17753121,5.234239384269537
17340036,5.975486718431326
7228259,4.1534235746559975
15745346,4.175777853514023
16299413,5.142256833250649
6704000,5.232390911761351
75512,5.461737393045606
5749936,5.131590577112255
16000494,4.493145312015509
13671653,5.0465218579618
20757519,4.309174811297395
7706555,4.203472914366903
13884339,4.694994172026942
16665181,5.352606218716336
13727835,4.345237158752158
21022270,4.143998544606622
10877774,3.923232311677567
2919858,4.26279412611497
4698247,4.750369570372113
16315325,5.428452963974349
14383742,5.166190055077416
19155632,3.844554677485007
84636,3.934423480969826
13686891,4.2240286697659135
12776465,4.131684598416442
1148380,5.304051907685148
14502227,4.951345406835714
25765,4.648457881369722
17254706,6.317465875723808
6032921,5.5618957016611805
14331996,5.1745832406513275
19963878,4.049762938814108
979926,5.189497660749286
844386,4.556437726748682
6048412,4.027004537757464
12764112,4.202283633925802
20932820,4.759109119129275
11594280,5.156582492082042
12972076,4.137188598462743
3462626,4.2999317214954145
2939670,4.234292087379746
5642981,5.658131119099853
15343738,4.880020684292567
8028210,4.429110130989368
7004149,4.292453827885175
2319598,4.612614769693469
12453456,5.167786484762987
564550,4.904266649610354
16546248,5.932711682804545
15067459,5.646174294932837
18560569,4.328126404265945
736187,5.083861172570808
10052336,4.428462593963791
12381255,5.357624616785833
15149108,5.20651401787542
4629753,4.81156496358104
9526057,4.731539705156275
20327599,4.925128580554435
9194248,4.88956633003269
10380115,5.207246593094974
10452642,4.896727879804427
8797534,4.950853790100223
208727,5.162498018866306
732969,5.466788043951451
16842440,4.188124706654357
19768107,4.252765784530843
13487348,3.836688423059396
9760192,4.604132835942205
9747039,4.424632834148412
8679596,4.895018971125176
10764797,4.869458798656331
11610515,4.845881271863312
7618153,4.6645435245634745
16739265,4.037686805366561
16489163,5.6743221695317665
7939934,5.501113163518985
17300624,6.01381007727828
3709013,3.8603975955663654
19898570,4.985019097244151
4247869,6.393277489898869
18527037,4.14571574785044
19309321,4.985006782184585
20888216,3.915721097658247
18159358,4.626847066396271
15287863,4.73506303012498
14654676,4.038346560325089
10009737,5.466798334618379
10163152,4.345835988520377
17611001,4.744596927299306
20803220,3.963387223596221
13389175,4.632192453670458
12989986,4.799350743403791
4287603,4.85792789113359
10729123,3.681744658731427
14913899,2.999032772233493
7396662,6.424770833244437
10562606,4.053899076596158
2079189,4.848123199407704
4294969,4.985273705959969
17904694,5.649578741243855
15142531,4.496764157177678
11697378,4.8734742257638946
9674869,4.458780021655156
6799957,4.311952166246917
3664714,5.23102466124412
6568683,4.091817751893414
19475303,6.26257847712864
16757472,5.106987275762103
15311849,4.867517718416939
14600945,4.5801900693805235
20151690,4.575230487704621
16338071,4.1514319088338505
18343888,5.130956396345107
8615468,4.587517480271459
15957295,4.564716151671575
13529498,6.691656480136591
7280528,5.130635396682869
13782654,3.9346598873940475
15146626,4.581727959736851
11362231,4.761813440280752
5372526,4.576116655337709
13331735,3.945329867409335
11778358,4.1519212007074655
9343350,4.131459852334163
4371199,4.757192681075935
21136805,4.53743576238161
20761389,5.541218454532855
10546027,5.7917962139738055
13528281,4.479279586380903
2515870,4.466085913389573
10593675,5.242664603646184
14108757,5.394461551655374
13860606,4.689847680838342
14915590,5.3672420410757145
15856861,3.912863185365511
2004411,5.647802184002871
2075284,5.2392702463583865
14886854,4.56632535855072
14217898,4.171540204974045
11740725,4.997111521306754
11441301,4.187041559639619
6292309,4.318747328707508
18052903,4.912088670669771
16453909,5.172486753471356
190722,4.869153032445504
4965275,4.580710562647535
15216895,4.491162472360504
5068125,4.156298599405205
11144760,4.093929795984936
16001334,4.734564909022471
926181,4.682248706003142
1824808,4.105370465892284
8371328,5.3247124081951345
20848152,3.9822642268266533
10549219,4.733819108969217
18160355,4.681607258111515
4716607,4.763788030398343
15341783,4.59659416416143
682179,5.3653112472035325
3378797,4.258735737413416
6976,4.124872239664021
5194517,4.932013004936048
19219624,5.324726750815616
18388570,4.181095525375841
16984296,5.010310103172895
17246552,4.369277778823764
339208,4.413836976842198
5194721,4.661317863127483
11653350,4.634390133195944
7916127,4.897205804644177
1166109,5.092541448863034
16779469,4.241713238293381
19949403,3.9867839545509294
20439520,5.069656732640254
69369,4.100353800668044
13397549,4.4941125470073615
12592466,4.116123147648365
7764302,5.0256804736190155
20277166,4.2527228662103225
10726034,4.043209807283839
3018867,4.58768110330593
1478914,4.03374840995531
1609676,4.185434235762814
4915953,4.453681442870831
4165037,6.152503476599815
5651968,5.20635913871135
15041998,4.110793734760998
8163660,5.04300373710095
20466247,5.2865865141228126
17921546,4.199273746354432
20967325,4.560098883861585
3532347,5.118831291471259
19572579,3.286808131512025
6630775,6.075066186370659
4926230,5.443969821930953
14395832,4.500929775502835
1751638,5.7846003668766075
14203065,4.16752998123043
18332722,5.0981392639764165
1602770,4.579619068154626
14725265,4.711882615191817
3835681,4.0903357533810665
14507861,4.960365848067083
3820089,5.674105000307778
2020881,4.295110973866636
7792243,5.134835838451697
17238819,4.933999063934344
13005599,4.639889290895797
14472873,4.279678655792984
17811033,4.834602402285854
6334236,4.6177629553082635
5500426,5.036704204716565
11441692,5.521013867797939
7843604,4.230778304471446
15631990,4.2295867428228195
16191055,3.76631974271356
7163908,4.492492887207615
8008601,4.6532218034539685
14522870,4.740813440055697
1335634,4.493461764162325
3400739,5.018111346509165
2573888,6.171714321864044
3788288,4.1456933957146935
8487735,4.692545025489304
13045629,4.0962524378424465
14237954,5.569917000987413
9867938,3.6425632051136128
9461231,4.657737692646704
10553095,4.455431254642858
19824051,4.194407775788944
2835343,4.16400148762464
670064,4.252049951853748
13928534,5.056005954349143
8405555,6.077337366359935
815592,4.7297709709582785
4174847,4.1783207463292165
19769328,5.990217450506656
20506568,5.474026135705873
20186060,4.367911626463721
17297340,4.144968699796351
6451098,3.98679089125964
15957209,5.3079383864258185
14212111,5.1742722713653135
17133181,5.260321925573546
10612564,5.285769053685406
11014002,3.9631878540049064
6512986,4.752492960867898
8857842,4.057330547367336
6627931,5.1035497125215254
13655313,4.35881209609439
16258977,4.193531308525318
7922641,5.19754402622543
14122786,5.232417904490657
14187218,6.25021503705154
9647558,5.088639997971165
10657080,4.639911778115592
7464395,6.257884623592942
3102027,5.656743369076887
15326027,5.037103404651193
11434829,4.015018418738782
17891388,4.189729002894867
15579760,5.200496271710569
18690620,4.913855985049335
3790017,4.84164106674905
16555869,4.996450053017641
13913555,5.4874487744505895
10417430,4.549406023483832
2010971,4.240370780551412
17975638,6.172975232646673
13676842,4.846261443638418
8996582,4.778913453463514
13193036,4.787554982079332
7457673,4.755709898083326
8689632,4.177995984342556
17223032,4.950969540567672
6922558,5.111347635243296
13311481,4.662667073766539
14342720,4.7129285715258735
1294438,4.24272526157988
7954596,4.154889558907672
16677131,5.053760442123826
16290974,3.9919279248737367
17417489,4.729218616203283
15240927,6.4192342120752635
19123066,4.207058041430105
20155822,4.138265247661003
2236624,4.2044915997083505
1601459,6.504195623963764
6715426,4.801023954923903
11204018,4.068463509132541
20815396,4.013326492071383
3821374,4.849151294401068
17210021,4.57351095178152
6675769,5.563258990965365
19099454,5.11483048768454
11868448,5.1456021548776905
14946585,4.384817319676899
15133087,4.988095526358714
9741327,5.058312730450138
11926246,4.6600488769022235
14304169,4.298472457117528
18987249,5.202556467992388
15506426,5.016359083982543
4430645,3.916682057252183
885580,5.0110137481165555
8424836,4.930653382725454
1735259,4.042634063763707
13189124,4.464814930771685
21056319,4.979729557345972
21135749,4.901589282336998
248713,5.291481166196353
13884549,5.608599334261234
14775090,4.324796630821628
10138218,4.593142910011036
13986672,4.585191144557555
8809245,3.8707785616151806
8429327,5.839710053689975
6461609,5.084408065141764
9259002,4.566381744243944
21013080,4.792239969252288
15254346,4.434659298438397
786693,4.594920463570502
19457729,3.5587698950037914
13947346,4.504169655836487
12492474,5.14170938668991
19451117,4.425688450482843
19411805,5.453414185930964
533193,4.537959999344948
6662521,4.621280874361989
5730126,4.921624836791166
16114510,5.119335150219143
15286892,4.37547526692369
17157615,6.090176601107469
14724479,5.291238217936937
13395674,5.394731657133203
13604278,3.9250340270038886
1175027,5.345286835953112
16691817,5.607710700965896
14992722,5.198366457823937
15096525,6.296755550243942
18342727,4.595836192551871
13753106,4.660466538872032
18748762,4.626455886686175
15966819,4.741329422528097
624219,4.66101365398034
5775139,4.192431769836271
4830158,4.751137827464217
5396801,4.629242255835444
19386564,4.616206559134468
13129607,3.9848153502935495
2189129,5.324663095638827
17000454,4.262440334881647
11581443,5.416972445591214
255601,4.6341551424933884
15056946,4.400656702040896
4895881,6.557457112830313
9820968,5.324192871142117
9497858,5.089698728395192
20284467,3.919273269269875
19333802,5.5192639047374055
529077,4.127874535171741
6180642,5.0207019467998
20150376,5.516576388571309
14323257,4.465745643596249
1525602,4.665625761045547
17975697,5.098998331380357
8474523,4.582032252421005
13334292,5.210394770231347
9185291,5.444604501958243
14612001,6.455764912710405
7510176,5.0438909364443605
16179778,4.686522183647274
16796659,4.927201460041672
8775324,4.747855765392127
16284479,4.980080166783559
11234747,4.095114497678346
13452881,3.8696143463248
17157502,4.688605412527492
12358454,4.04941863467564
8686231,4.70211644413265
9695480,4.780106920048098
8367355,4.475965226382977
2989576,3.8504048503424366
15369274,5.985107733147568
16148021,5.01018154484359
503722,4.898213135846951
211974,4.303951064441507
18928565,5.4113034809103135
6642187,4.205840759957049
5978999,4.35940933364579
16179637,4.636934271901919
5581272,5.2492945534760915
1137270,3.8668007227583305
585326,5.533807625778798
8986011,4.688599320491205
17151465,4.414339971839784
8523936,4.730507570447538
1092952,4.761050181436992
5545876,4.499225438581334
14372086,5.465778826123282
18449225,4.179068395853905
19439896,5.059481471067638
260618,4.353487091233323
12183872,5.020691699723957
11594225,4.520618935744277
13431969,4.385741460755472
7558612,5.638927464401957
13964338,4.704952992461984
13881317,4.078907960664991
616846,3.7671749398802854
17911489,4.755044735462228
19940687,4.1995517102124404
4887154,4.739011615667059
15544269,4.629979234027371
15889904,4.008155947975616
15857974,4.694358819178344
13565735,4.744723452258469
9484892,4.744227514247269
9543593,3.982024631288437
7498821,4.2395897057725564
13620412,4.532005349718577
3772256,4.595287362320524
1478708,5.277530770665508
17473389,4.625347002012815
15343573,4.309498787406787
63299,4.3414933348409885
8595563,4.762999355145385
16470569,5.212414245254727
13529874,4.728544939065731
17857197,4.2127177646359
413528,5.61595997208688
18719830,4.7926381968378315
16928185,4.135326553907799
5365041,5.412498672019645
18585153,3.9102726483176
12970794,3.990122339945891
8135784,4.658376825717871
16842869,4.611235112101726
16634452,4.722497315095011
17866497,5.188517749913903
6992939,5.038224587908026
17025057,4.685200178875449
18039406,4.006467772903995
1966985,4.389414581034711
13168316,3.907518863048935
1399352,4.0412939906801
10940860,4.822300566207918
12246159,4.726364672996231
3968797,5.131491148054794
17419435,4.77868906875303
1598821,4.86869279220059
5318042,4.265111548201626
9842323,4.861500712720005
15051958,4.281534919067903
17766887,4.920148510980982
4959182,5.598385663751579
15500908,5.72758086749452
1578240,4.241939265163977
13278282,4.23478436699855
2111965,4.125063586518984
14401988,4.51041948989693
12309858,4.179710873850496
4204083,4.307933059834994
15095869,4.019107583973924
6427200,5.038749527092516
4895022,4.365930128706002
15094880,5.33373185801333
8210662,5.004058125836156
20663721,4.1784674281191405
587519,3.920570812495495
6430646,4.632767960108815
2695042,4.126997758828471
13278590,4.79055240318999
14251966,4.563747154691396
8338312,4.751145862117016
2782449,5.24772607722747
7679930,5.351314309307975
7162515,5.52233725410041
18240637,6.828542543337465
11970358,4.6275920468823335
17829852,4.335192124697336
18358606,4.539195111944521
3716193,5.526837932081278
18276063,5.4193495053755445
2267519,4.813058591377917
6153176,5.423182944063127
15898619,4.797403141757255
9788783,5.314746486612512
8501346,4.223198385928021
17702188,4.360542906839825
34180,4.254717522072913
8988671,4.187707498671268
3755730,4.216898096500355
18520798,4.340685448598374
5602759,4.744514049445462
19261697,4.694559422829116
14466625,3.699509942623055
5859294,6.58940599705014
8256789,3.0321813959297446
12566931,5.143905614204237
4076676,4.180853037062825
13252336,4.5905136573489
4513190,3.661216333730704
9039932,4.3071863143541265
3904474,5.209561486586661
9662070,4.36714853435582
18137618,4.859344815378288
16133192,4.878828786202053
16478910,4.0705296143343155
7516219,5.080081870498256
15565416,3.9112505951221834
21107564,5.720133464513273
18507811,4.55003022407452
2425222,4.581645451955255
8987171,5.078395648874011
13722149,4.7473670171418005
10812058,4.743041308297855
4918117,5.070779060485056
20873868,5.275251373384992
6959726,4.529671220297039
10962069,4.091933016338922
3575029,5.343750577295918
13915824,4.159709795102898
5258014,4.39429662611934
6588703,4.638915131744551
15232882,5.376146848950804
1013554,4.747570846048229
8721995,5.3079879902817755
15507289,5.240972484060699
15251944,5.208966398559221
14962062,4.023437776261852
15547856,6.131335325302467
19142325,4.380378610586579
4365969,5.021986216269911
13865089,4.298209738934177
746309,4.026908180917533
1914231,4.68914479049812
18137025,4.714868288769174
11585921,5.652384327106469
934686,5.186050640431257
16415932,5.403590696470012
17241281,4.887358589988917
18395345,3.9611413511486195
20361914,3.9397185017620995
18309423,4.702630846088781
14804430,5.303462072688904
20954875,4.67067838080858
16960376,5.392702128742437
14450363,4.129972858859697
4916150,5.063910911114618
4199365,4.88137341730831
5717674,3.7635388872115065
18773448,4.969852296833119
16604226,3.9270980061086362
16228498,4.586650395424588
18980195,4.506922487593149
1936397,4.154567599749514
4129518,4.236733818933891
803237,5.8676896998235355
15854348,5.32481914279399
15834879,4.797715201159906
1785463,5.507029523040634
1542007,5.213830577954677
17289486,4.767648590458228
19050041,3.9202462456694263
19366175,4.726726934763479
2919081,5.006169426299593
13614714,4.570796080800129
18945938,4.740172109659516
6676462,4.6607070298628415
32289,5.8437514015587935
2158228,6.488219799595381
16033346,4.919163464030926
9812471,4.170184572702006
18646319,4.9241221331565805
6245649,4.62153070684944
2339096,4.763507903962093
1377820,4.609973713797473
4587068,5.482388302016079
19823304,3.6029358730575876
19274358,4.387769618174726
17862060,4.059111189613873
19154676,5.284855031080815
12202225,6.251974317956719
4047932,4.3521662061629405
13996790,4.808921057083707
7582014,4.667321331662045
9549937,3.907310959412835
16052687,4.516541392481312
12308161,4.619569282702734
17850042,5.708348227095481
8439758,4.2206190015274645
16345587,5.065017891616314
162565,5.225377658523987
15310417,4.434828058732863
13028092,4.649656383053759
13787219,5.30330535944866
9756362,5.150195453984882
1557272,5.3557997531482355
14216505,4.191937941279429
17366907,5.247483947434115
17137626,4.613591542163993
20353421,4.080537028781881
19160115,6.299736783755809
10205130,5.3250064613455335
6257770,3.9872976032129097
19522520,4.6074643653836995
14789838,4.967321284483434
16664559,4.169289057294536
19986637,4.627158780731477
13636041,4.4236452603386525
13497953,4.529666642556748
7820825,4.881846037165383
17027112,5.41148670268358
13698734,6.190191674592496
18033653,6.407251179499279
10191343,5.484006213552359
20758401,5.0013827500150745
19811816,4.537446207927265
10160215,4.779062963009187
12558102,6.408252817185598
17116411,3.9964999617957457
19997367,4.128827932023789
13128992,4.965013694965533
18650393,4.447433315728139
1360756,5.352572002645831
5970919,4.208069169540488
18273842,4.465381294874906
8170575,4.526035898831078
15635436,4.660878712249008
19590104,4.391617279614216
6249284,5.101801608216259
16040400,4.959655701103419
20190740,4.080855394401464
6713059,4.434090018666096
13124099,3.938174374250468
8686886,4.4043239651013915
1467097,4.885044152889548
3173259,3.907256203663997
12095061,5.994172497773212
14094499,4.226796990458772
18672688,5.542953968814137
14587518,4.468501116298718
13027997,4.126175526699702
14844179,4.532551668663574
20270107,4.1680511827218005
14696082,5.204944251920423
15058397,5.568486560186128
4387019,5.8844683049007545
21152592,4.717675670156413
14385616,4.134617421316148
8596566,5.221920694537995
14670482,3.833894909583352
629745,5.645822791999969
9011614,4.92105940469513
13436195,4.9458549311582605
5264560,5.4781654498543775
16362651,5.649137360229842
11360562,4.094581773794948
9476370,4.8489574637711295
3630424,4.759357034100146
16366905,4.341916621083206
9633740,4.058037829460068
18081991,4.47023826094964
16082746,4.151037184539984
10724373,5.071696402536684
19416317,4.181283282458455
19298754,5.294454620259346
14206171,5.323097560466984
1319855,6.111820312803662
16337890,4.649735966114467
17019601,6.304801851935396
7020266,3.737781560080596
16220385,4.354589710589947
9539912,4.611837589750775
16348973,4.635254647637084
13864060,3.9565564126741837
12934873,4.407498197968366
16569236,5.0926920227444175
765914,4.6144541011977465
12203030,4.265930080921075
20730993,4.76285997542014
13046279,5.842434003623355
12783482,5.825054868645442
1185357,4.599404121755123
18525012,5.207299603207886
15321861,5.028323947412572
9326969,3.94078712125952
18894086,5.245341867620659
1109582,4.788367590526693
10850091,4.134357282239771
15289169,4.199081626388241
300311,4.2314466402128526
6436035,3.983472740113008
20946833,4.196148213499188
10231981,4.243660558914378
13064287,4.8980474880628035
16065265,3.740511958064278
14446045,5.005526494949872
10411964,5.508575088284881
17636883,4.094895100471311
13083988,4.705790459755775
11326229,4.17473539354655
20748520,4.850541131115077
15383658,5.310365777915905
20849101,3.615393783003703
13668765,4.487704438400757
7289693,5.455211873044845
19607818,4.793343545586312
9007591,5.643868374644109
9842148,3.9919690784556408
10543985,4.8950481267718855
18035261,4.91233142488368
12287938,5.064009714361529
15201389,3.751446820127782
5680210,4.478953807904056
16595723,4.923898863548938
13928621,4.153472923977207
1688914,4.198267553408906
3123678,5.113245851655547
14603013,5.336933727070469
17416504,4.398671200859652
20254464,5.116055845103706
19506279,4.658798614890074
4510851,5.111685518357521
16779705,5.080266117385347
17558492,4.580184162541879
9489321,4.95732147635562
10840730,5.1359206911662305
11656393,4.555656251288064
12761203,4.968158886736869
17655072,5.97176353175584
13686978,4.98074128529893
16009490,4.924873116719489
10178082,4.975448259112726
317838,4.885456739475123
12151638,3.8096289377292565
4581364,5.506723787655111
20302206,4.7936699183344915
12265833,4.588595953423761
15774468,3.990772647429858
16779425,4.512488761498314
1929321,4.340511044655448
5838026,4.124461957147956
1778616,5.982659989483105
6585394,4.6793203621264885
14774856,4.84918273208534
15635167,5.433394663861458
11720001,5.125512897205345
15759935,5.1648434650870865
20607771,5.319557886455575
17593021,4.539585509726735
1868004,4.00727415990955
2119657,5.070922567389783
10190770,4.337864778396372
18444127,6.113416556678907
9682053,5.491977253131398
7509321,5.112911856427417
18314524,4.073109771667225
8521458,4.093273327152423
17811525,4.976435604000544
15343221,5.145560496540509
6590800,4.948757804628881
2688193,5.786857614577711
19671620,5.4061992735764965
6504811,4.674134888204957
11324326,4.978906038718252
7069891,4.965925578378594
14692593,5.2502620232049075
10568415,4.055872646633924
2066883,5.144754630507902
13060456,5.23366435315081
876792,5.024156312479837
9262722,5.479455563141626
23265,4.513894555983814
6688780,5.097519225432664
7665771,4.43983325509172
334781,4.6171777479824065
7462814,5.051200852690305
6514861,5.263290089932449
12064283,4.218062770370586
1984382,5.071547019718589
16013973,4.58674729351982
2736951,5.567990930947424
4791587,4.173028639977153
6820117,4.376259563301385
14609611,4.93842151829292
20135625,4.114321547757004
3414817,4.169856630387297
778453,4.814675950769164
107970,4.744747114921548
2521708,4.891104552440156
9112879,4.849356749289958
12449594,4.5016315734460175
18239100,5.762969163902577
20859583,4.559103602590953
15026420,3.9523170750125347
15925363,4.457702022124686
17587122,4.28688218151697
20687964,4.664262765311447
9776054,4.203943053904401
16438067,5.108663517794051
12653801,4.048969805704601
9593354,4.242674641739752
9281870,4.814240382214848
6006387,5.227326796921956
13698578,5.332186993774322
1258048,5.481025981596548
15283105,4.112738553036719
15000377,4.839577810288253
402182,3.9231558983928423
16439694,4.231269481598457
16353458,3.9746243189968378
15438287,4.602364073260069
8796084,4.483321630121277
11142154,4.712452244481065
13411560,4.178888313250581
10106906,4.935968165683562
15866577,5.33414369013004
2278677,4.435915258734421
11270175,4.981420177861329
20748152,5.8623363768770655
8713089,4.2856603908548365
6957662,4.769950196205967
11758214,4.23359577409068
18775794,4.0010364802100264
6701678,4.606481928790647
7622792,6.02611239660256
20956813,4.462137771569584
8459072,4.6977756527321555
19212024,5.325949410932441
15546105,5.1657647093295616
8190747,4.401024292492115
19084981,4.400656568249659
21165010,3.6257233428468916
13751291,4.655063566432743
15139748,5.339557988049963
1940256,4.905188842119999
12684755,4.899830112254188
8164773,4.89097326849669
14518257,5.2196446505951855
17810550,5.434307434146194
20694397,5.654619931492963
3201011,4.274441041891367
15143124,3.793385679422789
14103052,4.288174256047642
7844607,5.46849639319056
9776245,5.008057952594404
5955626,5.840934416605022
14815875,5.181619618445655
19609161,4.8053297642420105
13027661,5.606913590200416
20449125,4.940681308275994
8650772,4.527261351292526
3624952,3.9738052657051766
13652851,4.722518241545499
18226972,4.86987322934884
9316143,4.9847646032901185
11621771,4.708531802867098
10512575,5.2679300290298965
12494558,4.661735714271488
11843267,5.609711343254101
9877055,5.914183382114458
17169503,4.997892797564284
14232159,5.508428283352183
18957055,5.891716000932724
8072783,4.158331285505944
1288452,4.730675515395468
14691086,4.806515855761753
13431305,4.711255330694632
5766499,4.730285128200174
9348579,4.641268040016539
3773682,5.591257235467579
5102132,4.1794328846157764
7043817,5.386147883543033
12376888,4.273609327390256
15036004,4.878675017342867
8800374,5.679050080587031
10253899,3.8836726304008047
16807114,4.424584930440496
15760343,5.201050507474373
16663731,5.733400418461204
10010345,5.187659685554361
2501198,5.053064867063061
18490599,4.1405088576030025
19998731,5.2291628186334504
10101791,4.940203114684338
3208188,4.403324311079795
20131627,4.9192113294076325
1981656,4.505238156917675
17405389,4.82580972041983
4882316,3.905490464398375
20358824,5.2382840109065905
17433218,4.275002418526964
14987023,4.431113085383376
13674363,6.448193688982039
9775055,4.840827340743268
17443238,4.952046692940615
19952060,5.040363580938001
18327972,4.9566266714794365
15148862,6.085488699527537
2926901,5.7344298613280715
5328631,5.253810918369855
8671742,4.791238339164837
10266928,4.146431826598392
1475647,4.853401032045504
13359877,4.137731760158533
9695552,4.578054237747269
19636977,3.965492157848109
12759018,3.931631822483563
9460003,4.136873549395654
1025018,4.680386070090413
2023081,4.34439650174877
19730987,4.283196098078262
13712131,4.792204492600338
20136238,4.808623473071081
8345393,4.36874938634818
14357258,5.476449330428216
20213687,4.009091256584365
12175508,4.8716630016392966
855579,5.539421567319862
4532551,5.899605868067239
15495441,4.880093207085684
18949917,3.853327453205104
7349633,3.9677029868881504
8474260,4.4559286060959336
10869168,5.0032984790457125
5678143,4.6428038860752965
15037461,5.5032259260931555
8419146,4.418884675309495
2788894,5.638325113176745
19475393,5.475667618777139
13392635,3.853686217508496
8615012,5.672936835219074
253828,4.2651960120801595
14832244,5.286642466218046
17076350,5.9517258897171645
18076560,4.384637438056203
11823125,5.320384868779313
2969919,5.073920521903766
7872412,5.327431404329771
14014298,5.022758797074287
10163240,4.535316065908354
20601052,4.780281315470353
12411680,4.029298677788385
838707,5.3623830906464764
2486953,3.9793754753723247
5258355,5.021870578353691
16996452,4.412384594236145
512209,4.804481702624818
5686550,5.513332345714836
5407486,5.285495214215483
12966974,4.634214982454277
11952919,5.739703704716842
14503754,4.409921508589157
8275971,4.158246906219407
20377931,4.724477057668697
1966694,5.239836077810922
13715313,5.102029311165564
17363100,5.5230066348658164
17640634,4.87629298347182
4462231,4.111150975474563
7095534,6.001408979713067
1461814,4.266269540966607
12356145,4.989912936832482
12756967,5.355785934318495
4902779,4.178481368245441
20687552,4.69801212347142
9614024,4.773662672317664
15191774,5.107885792648342
6064790,4.941200466729962
1237815,3.9249754873451956
292954,4.259895890982297
5840936,6.442944071428186
153405,5.4124222322568025
8592695,4.950247266675745
13346901,4.75157558406845
3594285,3.9284082112848138
16674947,5.280945775585149
4766976,4.314444876816625
15991989,3.988482489229107
8345349,5.511457719722353
1786575,5.6584846530779425
11243359,4.662629953588912
2466942,4.038501244339309
548056,6.199733204699572
16843072,4.095853123867863
2925639,5.089029569382556
16178704,4.224709308830722
1810457,5.054059804905075
16392656,5.471952272937657
19083282,4.564323963589266
18503421,5.018353794545438
18788498,4.899558763377658
7161943,4.450529463480132
16812039,4.461803061528943
11360854,5.67486204436983
20193830,5.033287977908181
18012201,4.299521280632409
13532718,4.273110465011315
13782774,5.279011822491812
18359429,4.0322569287535295
8339134,4.112692657130947
12156984,5.248646287710684
4866867,4.942806749465945
4855248,6.058116805123271
5203241,5.759794606842357
14842876,4.682009495560824
18251574,4.907021483544471
13515865,4.209210125847785
7421008,4.560345817100815
1702552,4.496896779156985
5783307,4.2444607418147395
16590794,4.196500827451653
16678182,4.106108404843399
16558982,4.353057556554724
8906056,4.167084673616434
10608951,5.228246025575567
7384752,4.58442446273597
18580573,5.235139497846885
1912357,4.31769526468843
1089542,5.764053015471354
3442463,5.628042048051089
20961043,5.03629461908814
16424011,5.681572254603764
7790115,4.812177192900423
8424975,4.62012614818091
1151109,5.539965087636058
18163662,4.8870121877563495
13175122,3.8728397597437656
782063,5.415842005971305
2501384,5.079636960978123
6034103,4.1504040653445236
15954457,5.203961961606168
13461123,4.68451249323381
5006885,3.7121394082580648
19526601,6.186583926646047
147586,4.531391678972538
17992629,4.505512390280572
17369530,5.0944003363403
14522925,4.904474280049102
5102601,5.360083654355906
409582,4.84654463478394
15393421,4.628413951805297
17779803,5.349184493759734
18855694,4.477094922443215
18432993,4.496937587160081
9882147,5.327417051139466
1814010,5.027231062850859
7724136,3.9954685451735537
15803162,4.526952787178022
